id,created_at,text
740,Wed Feb 07 06:30:09 +0000 2024,"அ.தி.மு.க., மாஜிக்கள் 15 பேர் இன்று பா.ஜ.,வில் ஐக்கியம்! 
#BJP #ADMK # Annamalai
https://t.co/Gnpw77gBOf https://t.co/GbVYNYNGR9"
741,Wed Feb 07 06:29:59 +0000 2024,#JUSTIN பாஜகவில் இணைந்த அதிமுக முன்னாள் எம்.எல்.ஏ.கள் #ADMK #BJP #RajeevChandrasekhar #LMurugan #Annamalai #VanathiSrinivasan #PonRadhakrishnan #News18tamilnadu | https://t.co/7dpn9FD15R https://t.co/VEjWLpCnLN
742,Wed Feb 07 06:25:31 +0000 2024,"15 அதிமுக முன்னாள் எம்.எல்.ஏ.க்கள் டெல்லியில் ஜே.பி.நட்டா முன்னிலையில் பாஜகவில் இணைந்தனர்

#BJP #Admk #Annamalai #DinakaranNews https://t.co/d0ifdfYRrn"
743,Wed Feb 07 06:25:17 +0000 2024,"'கூட்டணிக்கான கதவுகளை பாஜக திறந்து வைத்திருக்கலாம், 
ஆனால் அதிமுக கதவை மூடிவிட்டது'

- ஜெயக்குமார், அதிமுக அமைப்புச் செயலாளர்

#ADMK | #BJP | #Elections2024 https://t.co/TetdDPHhxm"
744,Wed Feb 07 06:19:23 +0000 2024,#admk #bjp #amitsha #eps #TamilNadu https://t.co/uErDXr64Vd
745,Wed Feb 07 06:18:27 +0000 2024,"அண்ணே ...ஒரு விளம்பரம் ...!

வெளிநாடு சென்று திரும்பியுள்ள  முதல்வரை வாழ்த்தி சென்னையில் ஒட்டப்பட்டுள்ள விசித்திரமான போஸ்டர்கள். @LogicalTamizhen
#seemanism  #seemanspeech #Ntk #Vijay #Thalapathy #TVK #tamizhagavetrikazhagam #dmk #DmkFails #Admk #savukkushankar #GOATVijay https://t.co/hTeWaVLzWM"
746,Wed Feb 07 06:18:02 +0000 2024,"பாஜக கதவைத் திறந்திருக்கலாம்.. நாங்க சாத்திட்டோம் - அதிமுக ஜெயக்குமார்

https://t.co/OIlafLL63A

#Jayakumar #ADMK #DMK #BJP #ParliamentElection2024 #thentamil https://t.co/3w38Eu3XaF"
747,Wed Feb 07 06:16:57 +0000 2024,"“கதவு திறந்தே இருக்கிறது” - அமித் ஷா கருத்தும் தமிழக அரசியல் கட்சிகளின் எதிர்வினையும்

#Elections2024 | #LokSabhaElections2024 | #ADMK | #EdappadiPalaniswami | #EPS | #OPanneerselvam | #OPS | #BJP | #AmitShah | #ADMKBJP | #DMK | #TNPolitics 
https://t.co/zHpnoOBPpa"
748,Wed Feb 07 06:13:50 +0000 2024,"""அதிமுக கூட்டணிக்காக பாஜக கதவுகள் திறந்தே உள்ளன""

- அமித் ஷா, உள்துறை அமைச்சர்

#EdappadiKPalaniswami | #AmitShah | #BJP | #ADMK https://t.co/YmRge7cFtL"
749,Wed Feb 07 06:13:44 +0000 2024,"“அரசுப் பேருந்தில் பலகை உடைந்த சம்பவம்”- எடப்பாடி பழனிசாமி கண்டனம்!
#bus | #ADMK | #EdappadiKPalaniswami 
https://t.co/VqWhlBYFhz"
750,Wed Feb 07 06:11:26 +0000 2024,'@anithasampath_ where is #ADMK  @anithasampath_
751,Wed Feb 07 06:10:02 +0000 2024,"#JUSTIN || “பாதுகாப்பான பயணத்தை உறுதி செய்க"" - எதிர்க்கட்சித்தலைவர் | NewsJ  

#admk #generalsecretary #edappadikpalaniswami #statement #bus #issue #mkstalin #dmkfails #dmkgovernment #newsj #newsjtamil 

@EPSTamilNadu | @AIADMKITWINGOFL | @AIADMKOfficial | @RamaAIADMK |… https://t.co/UZ8yvzXT5T"
752,Wed Feb 07 06:07:29 +0000 2024,"அதிமுக முன்னாள் எம்.எல்.ஏக்கள் 15 பேர் பாஜகவில் இணைவதால் பரபரப்பு

#mpelection2024 #bjp #admk #zeetamilnews
https://t.co/x75qwnYSvs"
753,Wed Feb 07 06:07:18 +0000 2024,"அதிமுக கூட்டணியா? பாஜக கூட்டணியா?- தேமுதிக வைத்த செக் | DMDK | ADMK | BJP | Premalatha Vijayakanth
#zeetamilnews #tamilnews #zeenewstamil #DMDK #premalathavijayakanth #ADMK #BJP
இனி WhatsApp செயலியிலும் உங்கள் ZEE Tamil News
👉 : https://t.co/fiFKCdXVJx
https://t.co/hYUs7K8MWK"
754,Wed Feb 07 06:06:07 +0000 2024,"அதிமுகவுக்கு கதவுகள் திறந்தே உள்ளன – கூட்டணிக்கு அமித்ஷா அழைப்பு

#AmitShah #admk #tamilnadutimes

https://t.co/IScPW8axlJ"
755,Wed Feb 07 05:55:54 +0000 2024,"#BREAKING | பாஜகவின் திறந்த கதவும்.. அதிமுகவின் மூடிய கதவும்..!

#SunNews | #ADMK | #BJP | #ParliamentElection https://t.co/kcO6NNNvvA"
756,Wed Feb 07 05:55:41 +0000 2024,#BREAKING பாஜகவுக்கான கதவு சாத்தப்பட்டுவிட்டது - முன்னாள் அமைச்சர் ஜெயக்குமார் பேட்டி #Jeyakumar #BJP #ADMK  #AmitShah #News18tamilnadu | https://t.co/7dpn9FD15R https://t.co/gaHa2WSXFm
757,Wed Feb 07 05:55:29 +0000 2024,"#BJP #ADMK

பாஜகவில் இணைய உள்ள முன்னாள் சட்டமன்ற உறுப்பினர்கள்!!

@annamalai_k @BJP4India @BJP4TamilNadu https://t.co/MYV5dB1039"
758,Wed Feb 07 05:54:58 +0000 2024,"#BREAKING | அதிமுக முன்வைத்த காலை பின் வைக்காது என ஜெயக்குமார் திட்டவட்டம்!

#SunNews | #Jayakumar | #ADMK | #BJP https://t.co/423LWiOkIB"
759,Wed Feb 07 05:53:37 +0000 2024,"""அதிமுகவுக்கு அமித்ஷா கொடுத்த சிக்னல்..!"" மாறும் கூட்டணி கணக்கு? சூடுபிடிக்கும் தமிழக அரசியல் களம்   

#AmitShah #ADMK #ThanthiTv https://t.co/kUUNov21qw"
760,Wed Feb 07 05:52:12 +0000 2024,"ஜாதி வெறி பிடித்த அதிமுக 🤬🤬
#ADMK 

 https://t.co/xlE2yu85Kl"
761,Wed Feb 07 05:48:10 +0000 2024,"தி.மு.க கூட்டணிக்குள் குழப்பம் வருமா என காத்திருக்கிறது

#TamilnaduNews #DMK #ADMK #BJP4IND #Annamalai #Marxist #politicalparty #Vizhuthugalmedia https://t.co/LIcB7ovAfc"
762,Wed Feb 07 05:42:52 +0000 2024,"காலத்தை வென்ற MGR!! | ADMK | Karunanidhi | DMK | Jayalalitha | MG Ramachandran History | IBC Tamil
@AIADMKOfficial | #ADMK | #MGR | #Jayalaalitha https://t.co/ABnbuJQDkW"
763,Wed Feb 07 05:40:41 +0000 2024,"""இலவு காக்கும் கிளி"" தகுதியான கட்சி சின்னம் தகுதியானவரிடம் இருந்ததால் தான் மதிப்பு....

விழுப்புரத்தில் அமமுக நிர்வாகி ஒட்டப்பட்ட போஸ்டர்...

@abpnadu @SRajaJourno #ADMK #ammk https://t.co/u6ZEfcBuct"
764,Wed Feb 07 05:34:20 +0000 2024,"ஆளுக்கொரு பக்கம்... அப்பா-மகன் கணக்கு... குழப்பத்தில் பாட்டாளிகள்... நம்பிக்கையில் அ.தி.மு.க-பா.ஜ.க! https://t.co/M2cci81XRR #anbumani #BJP #ADMK #pmk #Dr.s.Ramadoss #parliament election 2024 PMK is not a major party,even to win one seat it needs other parties"
765,Wed Feb 07 05:30:40 +0000 2024,#HemantSorenArrest  #CMMKStalin #rnravi #gandhi #Nethaji  #PMModi #Congress  #BJP #tnbjp #Annamalai #RSS #RamarTemple #Rajinikanth #ilayaraja #Annamalai #TamilNadu #sangis #Trending #Madurai #JaiShriRaam #CMMKStalin #DMK #Periyar #viral #tamilkelvi #senthilvel #ADMK… https://t.co/KqiApV5iKG
766,Wed Feb 07 05:30:00 +0000 2024,"பத்திரிக்கையாளர்கள் ஏன்  இப்படி பயப்படுறீங்க - #எடப்பாடியார் | #EPS | #Admk | #RealPix
@EPSTamilNadu @Jayakanthaiadmk @Prasanth6661 @venkatadmk10 @AIADMKOfficial https://t.co/73rxHbOeQg"
767,Wed Feb 07 05:26:39 +0000 2024,"முஸ்லிம் சிறைக் கைதிகள் விடுதலை; மு.க. ஸ்டாலினுக்கு ஜவாஹிருல்லா நன்றி

#TamilnaduNews #CMStalin #MLA #prisonlife #Muslims #ADMK #DravidianModel #successful #Vizhuthugalmedia https://t.co/I8zhiQ37kP"
768,Wed Feb 07 05:25:39 +0000 2024,"எப்போது தேர்தல் வந்தாலும் எடப்பாடியார் முதலமைச்சராக வருவார் - அதிமுக முன்னாள் அமைச்சர் எஸ்.பி.வேலுமணி அவர்கள் அதிரடி பேட்டி..

#ADMK_VNR #EPS #ADMK https://t.co/8lSbB6EQ7t"
769,Wed Feb 07 05:22:25 +0000 2024,"I appreciate your cause and intention bro to help others 

But in current scenario you came like #Kurukavandhakoushik 

#Vishal #TVKVijay‌ #DMK #ADMK https://t.co/dCwwKzMq2F"
770,Wed Feb 07 05:22:20 +0000 2024,"பாரதிய ஜனதா கட்சியால் நோட்டாவை தாண்ட முடியுமா? ஜெயக்குமார் கேள்வி

#NationalNews #PoliticsToday #BJP4IND #ADMK #Minister #Jayakumar #Annamalai #Vizhuthugalmedia https://t.co/sZF792HveW"
771,Wed Feb 07 05:17:14 +0000 2024,"மெகா திட்டத்தோடு டெல்லி செல்லும் அண்ணாமலை... உற்சாக வரவேற்பு அளிக்கும் பாஜக தலைமை..!!
#trending #updatenews360 #breakingnews #tnpolitics #dmk #tngovt #latestnews #mkstalin #trendingnews #admk #annamalai #stalin #edappadipalanisamy #eps #bjpnews #jpnadda #pnk #bjp https://t.co/MrbQwcWSrj"
772,Wed Feb 07 05:17:10 +0000 2024,"மெகா திட்டத்தோடு டெல்லி செல்லும் அண்ணாமலை... உற்சாக வரவேற்பு அளிக்கும் பாஜக தலைமை..!!  
#trending #updatenews360 #breakingnews #tnpolitics #dmk #tngovt #latestnews #mkstalin #trendingnews #admk #annamalai #stalin #edappadipalanisamy #eps #bjpnews #jpnadda #pnk #bjp https://t.co/gh7tyYRvKL"
773,Wed Feb 07 05:16:27 +0000 2024,"பாஜகவுடன் இனி கூட்டணி இல்லை - ஜெயக்குமார் 

 #ADMK | #BJP | #NDA |  #edappadi | #Jayakumar #Annamalai | #EdappadiKPalaniswami | #iTamilNews https://t.co/CFSQdyoYz4"
774,Wed Feb 07 05:15:40 +0000 2024,"நாடாளுமன்ற தேர்தல் - தேமுதிக யாருடன் கூட்டணி? ""அதிமுகவா..? பாஜகவா..?""  | ADMK | BJP   

#ADMK #Premalatha #ThanthiTv https://t.co/MWjDuIGKDN"
775,Wed Feb 07 05:15:13 +0000 2024,"#JUSTIN ""பாஜக-வை கடந்து வெகுதூரம் வந்துவிட்டோம்"" #BJP #ADMK #Vaigaichelvan #AmitShah #News18tamilnadu | https://t.co/7dpn9FD15R https://t.co/VWFshkgwO6"
776,Wed Feb 07 05:13:18 +0000 2024,"#JUSTIN ""இன்னா செய்தாருக்கு நன்னயம் செய்திடல்"" #AmitShah #ADMK #OPanneerselvam #News18tamilnadu | https://t.co/7dpn9FD15R https://t.co/AgU1hefSGP"
777,Wed Feb 07 05:10:57 +0000 2024,"பாஜக கூட்டணிக்கு அதிமுகவை கொண்டு வர தொடர்ந்து அழுத்தம்?

#BJP | #EdappadiKPalaniswami | #ADMK

https://t.co/roKMSqSBe9"
778,Wed Feb 07 05:10:38 +0000 2024,"So @VishalKOfficial is also starting a party 👀 

What’s your opinion on this ? 

#Vishal #DMK #ADMK #TVKVijay‌ #MNM #BJP #NTK 🤔 

https://t.co/KD0fjqLEuf https://t.co/6QWLINyIup"
779,Wed Feb 07 05:00:24 +0000 2024,"சாதாரணமான
இயக்கமல்ல.
சாமான்யர்களின்
இயக்கம்.
அண்ணா
அன்று
கண்ட
#திமுக.
கலைஞர்
வளர்த்துத்
தந்துள்ள
திராவிட
முன்றேற்றக்
கழகம்.
@KathiresanT12.#DMKMLA
#DMK #DMK4TN #DMKITWING 
@arivalayam @EPSTamilNadu @AIADMKITWINGOFL @PIB_India @VCKofficial_ @PTI_News #ADMK"
780,Wed Feb 07 05:00:08 +0000 2024,"அதிமுக கூட்டணிக்காக பா.ஜ.க வின் கதவுகள் திறந்தே இருக்கின்றன். - அமித்ஷா

#SirenNews #BJP #ADMK #Amithsha https://t.co/fZCstSD3cD"
781,Wed Feb 07 04:58:58 +0000 2024,'@ChanakyaaTv #ADMK கூட்டணிக்காக ஏங்கும் பாஜக😂 @RishiB79857797
782,Wed Feb 07 04:57:40 +0000 2024,"அ.தி.மு.க.,வுடனான கூட்டணிக்காக பா.ஜ.,வின் கதவுகள் திறந்தே இருக்கின்றன

தமிழ்நாட்டில் யாருடன் கூட்டணி என்பது குறித்து தொடர்ந்து ஆலோசித்து வருகிறோம்

 - உள்துறை அமைச்சர் அமித் ஷா

#AmitShah | #Admk | #BJP | #TamilNadu https://t.co/BrtzvQBdjR"
783,Wed Feb 07 04:50:37 +0000 2024,"அதிமுக கூட்டணிக்காக பாஜக கதவுகள் திறந்தே உள்ளன

- அமித் ஷா 

  #AmitShah  #ADMK #BJP https://t.co/O84QEA524b"
784,Wed Feb 07 04:49:11 +0000 2024,"சில அதிமுக அனுதாபிகள் pmk வேடத்தில் வந்து பிஜேபி pmk இடையில் சண்டை மூட்டி விடுகின்றார்கள். அவர்களுக்கு நன்றாக தெரியும் அதிமுக இப்போ இருக்கிற நிலைமைக்கு pmk கை கழுவி விட்டால் 1 இடம் கூட வெற்றி பெற முடியாது அரசியல் எதிர்காலம் கேள்வி குறி ஆகி விடும். 
#PMK2_0 #Bjp #pmk #admk"
785,Wed Feb 07 04:47:50 +0000 2024,"துபாய் பயணத்தில் ரூ.6100 கோடி ஒப்பந்தனைகளே கேள்விகுறியாக இருக்கும் நிலையில் ஸ்பெயின் பயணம் எதற்கு?
#இன்பச்சுற்றுலா_ஸ்டாலின்
#ADMK https://t.co/1enh4Z2eJL"
786,Wed Feb 07 04:40:03 +0000 2024,"ட்ரெண்டிங்கில் #இன்பச்சுற்றுலா_ஸ்டாலின் 

#இன்பச்சுற்றுலா_ஸ்டாலின் #mkstalin #spain #dmkfails #dmkgovernment #newsj #news #ADMK #எடப்பாடியார் #புரட்சிதமிழர் #இளம்பைதமிழ்ச்செல்வன் #AIADMK #Tn46 #perambaluraiadmk #அஇஅதிமுக #தங்கவாசுவெற்றி #Thangavasuvetri https://t.co/q2JpxsvOo4"
787,Wed Feb 07 04:39:52 +0000 2024,"நிர்வாக சீர்கேட்டால் மொத்த அரசு துறையும் குழப்பிவிட்டு ஊர் சுற்ற சென்றுள்ளார் விடியா முதல்வர்

#இன்பச்சுற்றுலா_ஸ்டாலின்.#ADMK-TNJ https://t.co/Z4vYBXv2cT"
788,Wed Feb 07 04:37:16 +0000 2024,பத்திரிக்கையாளர்கள் ஏன்  இப்படி பயப்படுறீங்க - #எடப்பாடியார் | #EPS | #Admk | #RealPix https://t.co/1hIPgFWIAt
789,Wed Feb 07 04:35:42 +0000 2024,"பாஜக - அதிமுக கூட்டணி?
#bjp #admk https://t.co/OvaH08CEA6"
790,Wed Feb 07 04:34:51 +0000 2024,"பாமக வைத்த DEMAND, குழப்பத்தில் பாஜக? Raveenthran Duraisamy | Channel5tamil
Link : https://t.co/jrv5vCn2GP
@narendramodi @draramadoss @EPSTamilNadu
#pmk #anbumaniramadoss #modi #bjp #ops #eps #edapadipalanisami #admk #2024election #ministry #mp #mla #election2026 #NarendraModi https://t.co/c8aS1Fwp3V"
791,Wed Feb 07 04:33:38 +0000 2024,"#AIADMKITWINGOFL #admK #DJayakumar #trendingreels #trend #trendingshorts #admktirunelveli #admkitwing #amma #MGR #EPSTamilNadu #epstamil #EdappadiPalaniswami #edapadipalanisamy #EdappadiPalanisamy #Edappadiyar #எடப்பாடியார் #admkofficial 
@drjjayavardhan @djayakumaroffcl 🌱✌️🌱✌️ https://t.co/cFta3ioE1J"
792,Wed Feb 07 04:30:00 +0000 2024,"யாருடன் கூட்டணி ? PMKவிற்கு எது நல்லது?
#PMK2026 #pmk #AnbumaniRamadoss #Ramadoss #BJP #admk #Seeman #Seeman4TN #Stalin #DMK4TN #dmk #BJP 

https://t.co/3WeHRbntvi"
793,Wed Feb 07 04:24:49 +0000 2024,"அதிமுகவிற்காக பாஜகவின் கூட்டணி கதவுகள் திறந்துள்ளது.! விஜய் அரசியல் வருகையால் பாதிப்பா.? அமித்ஷா அதிரடி 
#Politics #admk #bjp #eps #amitshah #election #BjpAlliance #Asianetnewstamil

 https://t.co/CDF4KjPvqF"
794,Wed Feb 07 04:23:24 +0000 2024,"#JUSTIN || ""அ.தி.மு.க.வுக்காக கூட்டணி கதவு திறந்தே இருக்கும்"".

""அ.தி.மு.க கூட்டணிக்காக பா.ஜ.கவின் கதவுகள் திறந்தே இருக்கும்""

-தினத்தந்தி நாளிதழுக்கு மத்திய அமைச்சர் அமித்ஷா பிரத்யேக பேட்டி

#AmitShah #EdappadiKPalaniswami #admk #bjp #ThanthiTV https://t.co/UvWGqcuAcH"
795,Wed Feb 07 04:22:51 +0000 2024,"கிளிந்த 200-rs நோட்டுகள் கோவத்தில் உடன்பிறப்புகள்
@SavukkuOfficial
#TVK #தமிழகவெற்றிக்கழகம் #தலைவர்விஜய் #Politics #ntk #admk #BJP https://t.co/tDsQZqBeWP"
796,Wed Feb 07 04:22:04 +0000 2024,#Admk #dmk யாரு ஆட்சியில் இருந்தாலும் இந்த மாதிரி நடந்து இருக்கு @annamalai_k @actorvijay உங்க ஆட்சியில்? @JayaramArappor
797,Wed Feb 07 04:11:30 +0000 2024,"பாஜகவில் இணையும் அதிமுக மாஜிக்கள்
#admk #BJP https://t.co/fMZnbqX7gE"
798,Wed Feb 07 04:00:19 +0000 2024,"புரட்சித் தலைவர்

#அதிமுக #ADMK https://t.co/Z1Fph0ncyq"
799,Wed Feb 07 03:56:34 +0000 2024,"தமிழக அரசியலின் ஆட்ட நாயகன் #பாமக
2024 Man of the Match PMK🔥💯
#பாட்டாளி_மக்கள்_கட்சி 💙💛❤️🥭🇷🇴

#PMK #DrAnbumaniRamadoss #DrRAMADOSS #ADMK #DMK #NTK #TnBjp #TamilNadu https://t.co/uy4rF8BUJW"
800,Wed Feb 07 03:54:02 +0000 2024,"இன்றைய #நமது_அம்மா நாளிதழில்..✌🏻🇾🇪

#ADMK #EdappadiPalaniswami
#ADMK_TRY #மு_பரஞ்ஜோதி

#தொட்டியம்_மதி✌🏻🇾🇪
ஒன்றிய மாணவரணி செயலாளர்
தொட்டியம் கிழக்கு ஒன்றியம் https://t.co/sHU1ACZHBn"
801,Wed Feb 07 03:48:05 +0000 2024,"தமிழக அரசியலின் ஆட்ட நாயகன் பாமக 
#PMK #AnbumaniRamadoss #RAMADOSS #ADMK #DMK #NTK #TnBjp #TamilNadu https://t.co/PRgweWaMhE"
802,Wed Feb 07 03:43:01 +0000 2024,"Amit Shah: ’அதிமுகவுக்கு கூட்டணி கதவுகளை திறந்தே உள்ளது!’ அழைத்த அமித்ஷா! மறுத்த ஜெயக்குமார்!

https://t.co/j0xlWnPIiw

#AmitShah #ADMK #BJP #EPS #LoksabhaElection2024"
803,Wed Feb 07 03:35:34 +0000 2024,"BJP vs ADMK : பாஜகவில் இன்று இணையவுள்ள 14 மாஜி அதிமுக எம்எல்ஏக்கள் யார்.?யார்.? வெளியான பட்டியல் 
#Politics #admk #bjp #eps #annamalai #modi #tamilnadu #Elections2024 #asianetnewstamil

 https://t.co/kGdtEPGULw"
804,Wed Feb 07 03:30:31 +0000 2024,"நமது வெற்றியை நாளை சரித்திரம் சொல்லும்  ✌️✌️✌️✌️
@OfficeOfOPS    @OPRavindhranath

#ADMK  #AMMA  #MGR  #OPS https://t.co/ZcGb3FFD69"
805,Wed Feb 07 03:24:28 +0000 2024,"அதிமுகவை சேர்ந்த 14 பேரும் காங்கிரஸ் கட்சியை சேர்ந்த ஒருவரும் பாஜகவில் இணையவுள்ளனர்

https://t.co/wupaoCzH82 | #BJP #Annamalai #ADMK #JPNadda https://t.co/AjqiFVHaYt"
806,Wed Feb 07 03:23:14 +0000 2024,"சண்டிகர் மேயர் தேர்தலில் ஜனநாயக படுகொலை செய்த தேர்தல் அதிகாரி ... நடுமண்டையில் ஓங்கி அடித்த உச்ச நீதிமன்றம் 
#tnpolitics #dmk #tamilnadu #politics #memes #admk #tn #tamil #thalapathy #tamilpolitics #chennai #tamilmemes #tamilan #tamilnadupolitics #bjp #indianpolitics #tamilanda https://t.co/5enRt8W2zs"
807,Wed Feb 07 03:11:50 +0000 2024,"‘அதிமுக கூட்டணிக்காக பாஜக கதவுகள் திறந்தே உள்ளன’ - அமித்ஷா

#amithsha #bjp #ADMK #Nakkheeran

https://t.co/Da2SQmjP2c"
808,Wed Feb 07 03:11:17 +0000 2024,"""நமக்கு போட்டி திமுக தான்..! வேற கட்சி போட்டியே கிடையாது"" - அதிமுக முன்னாள் அமைச்சர் எஸ்.பி.வேலுமணி பேச்சு  

#VeluMani #ADMK #ThanthiTv

https://t.co/aP05wSJTeq"
809,Wed Feb 07 03:10:48 +0000 2024,"வாக்குறுதிகளை மறக்கும் விடியா திமுகவினர்..! | NewsJ
#dmkfails #dmkgovernment #dmknews #ADMK #admkmeeting #newsj #newsjtamil 
https://t.co/p8kzXPWB8O"
810,Wed Feb 07 03:02:43 +0000 2024,"தமிழக சட்டமன்ற முன்னாள் உறுப்பினர்கள் 15 பேர் இன்று 7.02.2024 காலை பாஜக தேசிய தலைவர் ஜே பி நட்டா முன்னிலையில் கட்சியில் இணைய உள்ளனர் அ.இ.அ.தி.மு.க-விலிருந்து 14 பேரும்,இந்திய தேசிய காங்கிரஸிலிருந்து ஒருவரும், பா.ஜ.கவில் இணைகிறார்கள்..!

#BJP #ADMK #CONGRESS #DMK https://t.co/U35p1TD2GO"
811,Wed Feb 07 03:02:40 +0000 2024,#BREAKING | அதிமுக உட்கட்சி விவகாரத்தில் தலையிட முடியாது -  தேர்தல் ஆணையம்   #ElectionCommission | #ADMK | #AIADMK | #MadrasHighCourt | #EPS#ADMK_CBE #ADMK_CBE _SOUTH #Podanur_itwing https://t.co/djr2JYeQgo
812,Wed Feb 07 02:57:13 +0000 2024,தமிழக அரசியலின் ஆட்ட நாயகன் பாமக #PMK #AnbumaniRamadoss #RAMADOSS #ADMK #DMK #NTK #TnBjp #TamilNadu https://t.co/pHRVl7DX99
813,Wed Feb 07 02:52:51 +0000 2024,"தமிழக அரசியலின் ஆட்ட நாயகன் #பாமக 

#PMK #PMK2026 #AnbumaniRamadoss #Ramadoss #ADMK #DMK #NTK #TnBjp #TamilNadu #ஆட்டநாயகன்பாமக https://t.co/ahSvFYeIN9"
814,Wed Feb 07 02:48:23 +0000 2024,"""அவருக்கு பெட்டி மேலதான் கண்ணு""
- @EPSTamilNadu 

Full Video: https://t.co/ei3J9I9BTV…
@AIADMKITWINGOFL @Aiadmkkallai @VPM_ITWING
@DRMGKOFFICIAL @MalathiAIADMK

#ADMK #Elections2024 #ADMK_VPM #GOBACKSTALIN https://t.co/3osGr5IN3Q"
815,Wed Feb 07 02:46:45 +0000 2024,தமிழக அரசியலின் ஆட்ட நாயகன் பாமக #PMK #AnbumaniRamadoss #RAMADOSS #ADMK #DMK #NTK #TnBjp #TamilNadu https://t.co/PMOkzVH5H3
816,Wed Feb 07 02:43:37 +0000 2024,"கழகத்தின் உயிர் நாடியாக தகவல் தொழில்நுட்ப பிரிவு விளங்குகிறது..
 
மாண்புமிகு முன்னாள் அமைச்சர் அண்ணன் திரு.கே.ஏ. #செங்கோட்டையன் அவர்கள்...
@AIADMKITWINGOFL
#ADMk #ADMK_TRY https://t.co/bio8CPp179"
817,Wed Feb 07 02:41:44 +0000 2024,"#BREAKING | ""அதிமுக கூட்டணிக்காக பாஜக கதவுகள் திறந்தே உள்ளன""

- அமித் ஷா, உள்துறை அமைச்சர்

#SunNews | #AmitShah | #ADMK | #BJP https://t.co/gLK4OPrQAA"
818,Wed Feb 07 02:35:40 +0000 2024,"திடீர் பாஜக ஆட்களுக்கு 

#அதிமுக #ADMK #amma #அம்மா #மோடி #modi https://t.co/HGWx9tqgHi"
819,Wed Feb 07 02:34:22 +0000 2024,"கூட்டணிக்கு கதவுகள் திறந்தே இருக்கின்றன
#ADMK #BJP #AmitShah
https://t.co/Gnpw77gBOf https://t.co/djYFWADnqK"
820,Wed Feb 07 02:31:08 +0000 2024,"'@palanisamysakt2 @AIADMKITWINGOFL @satyenaiadmk @runmanirun தொழில் நிறுவனங்களுக்கான முதலீட்டாளர் மாநாடா? 
இல்ல 
உங்கள் பணத்தை  முதலீடு செய்யவதற்கு மாநாடா ? 
#இன்பச்சுற்றுலா_ஸ்டாலின்

#ADMK"
821,Wed Feb 07 02:30:00 +0000 2024,"பாஜக உடன் ஒத்த ஓட்டு பன்னீர்செல்வம் எப்படி கூட்டணி அமைக்கப்போகிறார் என்பதே கேள்விக்குறியான ஒன்று தான். #edappadipalaniswami #opanneerselvam #sasikala #ttvdhinakaran #annamalai #sasikalameetopaneerselvam #politicalnews #admk #election2024 @sansbarrier 
https://t.co/mWw3Ik8aMO https://t.co/g9JEO6Votx"
822,Wed Feb 07 02:26:06 +0000 2024,தமிழக அரசியலின் ஆட்ட நாயகன் பாமக #PMK #AnbumaniRamadoss #RAMADOSS #ADMK #DMK #NTK #TnBjp #TamilNadu https://t.co/SR0AtsmzkU
823,Wed Feb 07 02:23:31 +0000 2024,"ADMK vs BJP : 18 மாஜி அதிமுக எம்எல்ஏக்களை தட்டி தூக்கிய பாஜக... அவசரமாக டெல்லி சென்ற அண்ணாமலை- எடப்பாடி ஷாக் 
#Tamilnadu #politics #admk #bjp #eps #annamalai #Elections2024 #asianetnewstamil
 https://t.co/KMVvQodPGH"
824,Wed Feb 07 02:11:08 +0000 2024,"2026 தமிழக முதல்வர் எப்பாடியார் தான் ❤️‍🔥🌱✌️ 

All #ADMK supporters need to work hard and ensure our leader #EPS become CM of Tamil Nadu in 2026 😍❤️🔥💯✅✌️ https://t.co/oTF755Tjc6"
825,Wed Feb 07 01:51:26 +0000 2024,"அது நம்பியார் அறிக்கை.. இது புரட்சித் தலைவர் #MGR அறிக்கை   -.. #அதிமுக முன்னாள் அமைச்சர்கள் பேச்சு

#Salem #ADMK https://t.co/732efaX475"
826,Wed Feb 07 01:37:24 +0000 2024,"This video is perfect example on  how big the achievement by #ADMK who reformed education for past 30 years 

And perfect answer for people who ask questions on what ADMK did to TN ✌️💯🔥✅ 

#MGR #Amma #EPS https://t.co/uX6iRosK5K"
827,Wed Feb 07 01:26:15 +0000 2024,"அது நம்பியார் அறிக்கை.. இது புரட்சித் தலைவர் MGR அறிக்கை.. அதிமுக முன்னாள் அமைச்சர்கள் பேச்சு

#Salem #ADMK #Elections2024 #NewsTamil24x7 https://t.co/atQktfDfWN"
828,Wed Feb 07 01:24:35 +0000 2024,"இதுவே ஒரு திமுக காரன்....

#DMK #ADMK #PMK https://t.co/VJnJU01mG7"
829,Wed Feb 07 01:12:38 +0000 2024,கழக பொதுச் செயலாளர் மாண்புமிகு எடப்பாடியார் அவர்கள் #ADMK TRY https://t.co/OlBCIGcVs2
830,Wed Feb 07 00:00:00 +0000 2024,"DMDK போட்ட மாஸ்டர் பிளான்.. அடுத்தது என்ன? 

#DMDK | #BJP | #ADMK | #LoksabhaElection2024 

https://t.co/a7Fy8ayhv9"
